Sample	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Atopobiaceae	Bacillaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Campylobacteraceae	Carnobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Debaryomycetaceae	Dermabacteraceae	Desulfovibrionaceae	Dysgonamonadaceae	Eggerthellaceae	Enterobacterales_unclassified	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Malasseziaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Mycoplasmataceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharomycetaceae	Selenomonadaceae	Sphingobacteriaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Veillonellaceae	Xanthomonadaceae	Yersiniaceae
SRR9865415	0	0	0	3.20718	0	0	0	0	18.40213	0	29.63421	0	0	0	0	0	0	0	2.1617	0	0	0	0	0	0	0.42123	0	1.44966	0	0	7.39115	0	0	0	0	17.19829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04704	0	0	0	0	0	0	14.0015	6.08593	0	0
SRR9865417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.38834	0	0.02623	0.11605	0	0	0	0	34.74555	0.16826	0.03367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68452	0	0	19.83738	0	0
SRR9865419	0	0	0	0	0	0	0	0	0	0	9.64342	0	0	0	0	3.37445	0	0	0	0	0	0	0	0	0	0.06789	0	6.05797	0	0	13.63748	0	12.75441	0	0	25.88145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.62279	0	0	0	0	0	0	14.23695	0	0	0	0	0	0	0	6.7232	0	0
SRR9865420	0	0.07142	0	0	0	0	0	0	0	0	3.38685	0	0	0	0	8.35832	0	0	0	0	0	0	0	0	0	0.41387	0	1.97209	0	0	9.0974	0	9.46198	0.02117	0	25.63827	0	0	0	0	0	0	0	0	0	0	0	0.62117	0	0	6.05489	0	0	0	0	0	0	4.44674	0	0	0	0	22.43567	0	0	8.02017	0	0
SRR9865421	0	0	0	6.08712	0	0	0	0	0	0	3.49068	0	0	0	0	14.23573	0	0	0	0	0	0	0	0	0	0.38801	0	2.34793	0	0	45.50112	0	5.73566	0	0	12.12658	0	0	0	0	0	1.26258	0	0	0	0	0	0	0	0.00736	0.86687	0.0154	0	0	0	0	0	7.33209	0	0	0	0	0.60286	0	0	0	0	0
SRR9865422	0	0	0	0	0	0	0	0	0	0	1.81756	0	0	0	0	0.99911	0	0	0	0	0	0	0	0	0	0.28687	0	10.8363	0	0	11.7641	0.00628	7.56532	0	0	34.73321	0	0	0	0	0	0	0	0	0	0	0	1.12321	0	0	2.12538	0.03147	0	0	0	0	0	27.55181	0	0	0	0	0.13626	0	0	1.02312	0	0
SRR9865423	0	0	0	0	0	0	0	0	59.55543	0	5.03455	0	0	0	0	0.56185	0	0	0	0	0	0	0	0	0	0.17069	0	3.61241	0	0	2.59332	0	0	0	0	23.55848	0	0	0	0	0	0	0	0	0	0	0	0.01776	0	0	0.70798	0	0	0	0	0	0	2.39795	0	0	0	0	0.25501	0	0	1.53458	0	0
SRR9865424	0	0	0	0	0	0	0	0.00913	40.86855	0	0	0	0	0	0	0.05403	0	0	0	0	0	0	0	0	0	0.04043	0	12.11509	0.02091	0	0	0.05349	4.55184	0	0	36.68931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93131	0	0	0	0	0	0	1.90392	0	0	0	0	2.05533	0	0	0.70667	0	0
SRR9865425	0	0	0	0	0	0	0	0	0	0	0.35766	0	0	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	92.5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08931	0	0	0.07571	0	6.88702
SRR9865426	0	0	0	0	0	0	0	0	0	0	22.46607	0	0	0	0	23.2165	0	0	0	0	0	0	0.00962	0	0	0	0	11.13477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51551	0	0	0	0.3931	0	0	0	0	0	0	0	0.00906	6.83505	0	0	8.05527	0	26.36506
SRR9865427	0	0	0	0	0	0	0	0	0	0	1.68405	0	0.32682	0	0	4.89471	0	0	0	0	0	0	0	0	0	0.1095	0	10.87516	0	0	25.75306	0	3.57539	0	0	44.50094	0	0.12278	0	0	0	0	0	0	0	0	0	0	0	0	5.52829	0	0	0	0	0	0	0.27912	0	0	0	0	1.42218	0	0	0.87392	0	0.05408
SRR9865428	0	0	0	0	0	0	0	0	0	0	24.43244	0	0	0	0	10.50271	0	0	0	0	0	0	0	0	0	0.15946	0	0	0.10582	0	24.69672	0	1.72605	0	0	20.96009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.83172	0	0	0	0	0	0	0.83195	0	0	0	0	0	0	0	0.75305	0	0
SRR9865429	0	0	0	0	0	0	0	0	0	0	31.09885	0	0	0	0	0	0	0	0	0	0	0.02582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42346	0	0	0.01418	0	68.43769
SRR9865430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45748	0	1.76006	0	0	0	0	0	0	0	0.09288	0	5.58811	0	0	10.51956	0	1.01858	0	0	75.9154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77156	0	0	0	0	0	0	2.4265	0	0	0	0	0.06364	0	0	0.38622	0	0
SRR9865431	0	0.2162	0	0	0	0	0	0	0	0	0	0	0	0	0	57.35598	0.1406	0	0	0	0	0	0	0	0	0	0	0	2.18798	0	0	0	0	0.03994	0	0.00997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.21888	0	0	0	0	0	0	0	0	0	0	0	1.16545	0	0	9.79251	0	0.87249
SRR9865432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52548	0.64486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24222	0	78.58744
SRR9865433	0	0.58791	0	0	0	0.11565	0	0	0	0	0	0	0	0	0	24.43857	0	0	0	0	0	0	0	0	0	0	0	47.9163	7.31865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61263	0	0	0	0.12508	0	0.42357	12.89974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5619	0	0
SRR9865434	0	0	0	0	0	0	0	0	28.114	0	0.076	0	0	0	0	2.45637	0	0	0.40977	0	0	0	0	0	0	0	0	0.0283	0	0	7.47259	0.40512	0	0	0	53.58908	0	0	0	0	0	0	0	0	0	0	0	0.05627	0	0	0.3522	0	0	0	0	0	0	3.93749	0	0	0	0	1.88923	0.11929	0	1.09428	0	0
SRR9865435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.35168	1.58318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23026	0	0	17.83488	0	0
SRR9865436	0	0	0	0	0	0	0	0	0	0	0.0401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.18245	0.75971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13154	0	0	0.88621	0	0
SRR9865437	0.05801	0	0	2.06272	0	0	0	0	10.36026	0	16.69754	0	0	0	0	1.39709	0	0.1232	4.51905	0	0	0	0	0	2.68841	0.10871	0	9.85294	0.10563	0	9.16195	0.53091	0.47667	0	0	29.41278	0.04078	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26949	0	0.00213	0	0	0	0	2.00879	0	0	0	0	0.2064	0	1.39404	7.52249	0	0
SRR9865438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.79192	0.47567	0	0	0	0	0	0	0	0	0	0	0	0	11.27487	0	0	0	0	0	0	0	0.90382	0	0	0	0	0	0	0	0	0	0	0	0	5.55372	0	0	0	0	0
SRR9865439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.9795	0	0	0	0	0	0	0	0	0	0	0	63.0406	0.48462	0	0	0	0	0	0	0	0	0	0	0	0	1.49528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.31776	0.67703	0	0	0	0	0	0	0	0	0	0	0	0	0.45673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54848	0	0	0	0	0	0
SRR9865441	0	0.20494	0	0.10444	0	0	0	0	0	0	21.81276	0.04682	0	0	0	9.82725	0	0	0	0	0	0	0	0	0	0	0	0	0.07803	0	17.33451	0	0	0.00595	0	32.21233	0	0	0	0	0	0	0	0	0	0	0	0.07804	0	0	10.2152	0	0	0	0	0	0	0.4951	0	0	0	0.03259	0.01207	0	0	7.44408	0	0.09589
SRR9865442	0	0.1163	0	0	0	0.00332	0.00756	0	0	0	0	0.05423	0	0	0	51.24262	0	0	0	0	0	0	0	0	0	0	0	0	1.72242	0	0	0	0	0.0028	0	0	0.02633	0	0	0	0	0	0	0	0	0	0	0.06575	0	0	25.44414	0	0	0	0	0	0	0.68801	0	0	0	0	1.69777	0	0	17.27003	0	1.65873
SRR9865443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.78047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.21953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865444	0	0	0	0	0	0	0	0	0	0	66.46617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08689	2.57424	0	0	0	0	0
SRR9865445	0	0	0	0	0	0	0	0	0	0	57.54921	0	0	0	0	8.92549	0	0	0	0	0	0	0	0	0	1.50207	0	2.45253	0.76298	0	2.54052	0	0	0	0	14.75838	0.18783	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64242	0	0	0	0	0	0	0	0	0	0	0	2.47926	0	0	6.19932	0	0
SRR9865447	0	0	0	0	0	0	0	0	0	0	24.76201	0	0	0	0	0.73983	0	0	0	0	0	0	0	0	0	0.16632	0	0.87455	0.03937	0	1.15226	0.71591	0.05705	0	0	8.4717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20765	0	51.68179	0	0	0	0	2.51087	0	0	0	0	0.01553	0	0	8.60516	0	0
SRR9865448	0	0	0	0	0	0	0	0	0	0	18.4996	0	0	0	0	0.94075	0	0	0	0	0	0	0	0	0	0.07693	0	0.66791	0.04773	0	1.44545	0.82426	0.07484	0	0	9.43183	0	0	0	0	0	0.02906	0	0	0	0	0	0	0	0	0.52108	0	44.69235	0	0	0	0	8.53828	0	0	0	0	0.04318	0	0	14.16674	0	0
SRR9865449	0	0	0	0	0	0	0	0.01784	0	0	0	0	0	0	0	0.66613	0	0	0	0	0	0	0	0	0	0	0	66.57526	14.66622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45355	0	0	0	0	0	0	0	0.39509	0	0	0	16.22591	0	0
SRR9865450	0	0.02912	0	0.09317	0	0	0	0	9.70869	0	3.10555	0.03556	0	0	0	0.51953	0	0	0.47138	0	0	0	0	0	0	0.03949	0	3.08469	0.06487	0	0.57097	0.97306	0	0	0	38.7481	1.00714	0	0	0	0	0	0	0	0	0.07644	0	0.61345	0	0	0.47875	0	0	0	0	0	0	7.02772	0	0	0	0	18.94135	0	0	14.41096	0	0
SRR9865451	0	0	0	0	0	0	0	0.03014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.37982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35235	0	0	0	0	0	0	0	7.23769	0	0	0	0	0	0
SRR9865452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39343	51.67221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83621	0	0	0	0	0	0	0	3.319	0	0	0	38.77914	0	0
SRR9865453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.29267	4.55895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.48881	0	0	0	0	0	0	0	0	8.57813	0	0	31.08143	0	0
SRR9865454	0	0	0	0	0	0	0	0.10617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56246	25.01227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.73432	0	1.53114	0	0	0	10.34043	0	0	0	0	0	0	0	0.17681	12.5364	0	0	0	0	0
SRR9865455	0	0	0	0	0	2.69242	0	0	0	0	0	0	0	0	0	17.052	0	0	0	0	0	0	0	0	0	0	0	1.58685	0	21.39279	4.45725	0	0	0	0	0	21.98431	0	0	0	0	0	0	0	0	0	0	0	0	0.01025	1.72326	0	0.01796	0	0	0	0	0	0	0	0	0.04949	0.04546	0	0	28.98794	0	0
SRR9865456	0	0.70909	0	0	0	1.20811	0	0	0	0	0.03769	0	0	0	0	19.94812	0	0	0	0	0	0	0	0	0	1.45634	0	1.67829	0.01241	2.75175	3.3736	0	0	0	0	14.18324	26.85055	0	0	0	0	0	0	0	0	0	0	0.16747	0.01347	2.67427	3.74958	0	0	0	0	0	0	0	0	0	0	0.50708	0.09783	0	0	20.58109	0	0
SRR9865457	0	0	0	0	0	0	0	0	17.88935	0	7.44036	0	0	0	0	3.07315	0	0	1.87199	0	0	0	0	0	0	0.38047	0	2.43396	0	0	3.47451	3.43755	0	0.35679	0	41.79922	0	0	0	0	0	0.38428	0	0	0	0	0	0.18005	0	0.20814	1.44117	0	7.39644	0	0	0	0	7.99599	0	0	0	0	0.07997	0	0.1566	0	0	0
SRR9865458	0	0	0	0.03902	0	0	0	0	24.40573	0	3.55658	0	0	0	0	0.99472	0	0.06022	0.6665	0	0	0	0	0	0	0.29133	0	0	0	0	2.45059	17.92051	0	0	0	14.65954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81895	0	5.35361	0	0	0	0	26.95481	0	0	0	0	0	0	1.82788	0	0	0
SRR9865459	0	0.01645	0	17.17873	0	0	0	0	0	0	25.25611	0	0	0	0	2.55363	0	0	0	0	0	0	0	0	0	0.29363	0	1.26571	0.31742	0	5.08501	0	0	0	0	15.64968	0	0	0	0	0	0.45396	0	0	0	0	0	0	0	0	2.16641	0	8.93952	0	0	0	0	5.87073	0	0	0	0	0.53924	0	0	14.41376	0	0
SRR9865461	0	0	0	0	0	0	0	0	0	0	13.39021	0.18924	0	0	0	29.37062	0	0	0	0	0	0.21202	0.01524	0	0	0	0	4.36555	0.94917	0	0	0	0	0	0	0	9.71572	0	0	0	0	0	0	0	0	0	0	0.49504	0	0	9.45253	0	0	0	0	0	0	0	0	0	0	0.41869	0.06596	0	0	31.36003	0	0
SRR9865462	0	0	0	0	0	0	0	0	0	0	30.44162	0	0	0	0	1.33367	0	0.05329	0	0	0	0	0	0	0	0.18321	0	0.86776	0.30845	0	3.33914	0	0	0	0	16.29341	4.67238	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13946	0	0	0	0	0	0	1.82847	0	0	0	0	26.45867	0	0	13.08048	0	0
SRR9865463	0	0	0	0	0	0	0	0.25648	0	0	0	0	0	0	0	60.66089	0	0	0	0	0	0.0305	0.26667	0	0	0	0	11.73767	15.75677	0	0	0	0	0	0	0.05854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0.70634	0	0	0.1947	10.32395	0	0
SRR9865464	0	0	0	0	0	0	0	0	0	0	5.05086	0	0	0	0	27.57505	0	0	0	0	0	0.05924	0.10957	0	0	0	0	2.87817	8.10495	0	0	0	0	0	0	0	6.59814	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64644	0	0	0	0	0	0	0	0	0	0	0.52543	0.08183	0	0	44.37033	0	0
SRR9865465	0	0	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.99225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865468	0.26985	0	0	0	0	0	0	0	17.48436	0	9.27278	0	0	0	0	0.05342	0	0.28889	3.78778	0	0	0	0	0.00361	0	0.09101	0	0	0	0	1.16901	12.25654	0.0572	0	0	45.43616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58582	0	0	0	0	0	0.06193	6.85283	0	0	0	0	0	0	2.3288	0	0	0
SRR9865471	0.29635	0	0	0	0	0	0	0	44.33484	0	36.06025	0	0	0	0	0.19663	0	0.06734	0	0	0	0	0	0	0	0.64659	0	1.83783	0.32314	0	2.36334	0.08028	0	0	0	10.05135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46508	0	0	0	0	0.34694	0.00744	1.09808	1.82452	0	0
SRR9865473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.13588	0	0	0	0.24721	0	0	0	0	0	0	0	0	0	0.21423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.34933	0	0	0	0	0	0	0	11.05335	0	0	0	0	0	0
SRR9865474	0	0	0	0	0	0	0	0.06776	0	0	0	0	0	0	0	67.27694	0	0	0	0	0	0.36756	0	0	0	0	0	0.20509	25.1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83327	0.07008	0	0	0	0	0
SRR9865475	1.75167	0	0	2.82244	0	0	0	0	11.09232	0	0.05744	0	0	0	0	0	0	0.77592	0	0	0	0	0	0	0	0.55564	0	0.17937	0	0	5.18818	0.27366	0.33186	5.1592	0	19.58103	0	0	0	0	0	0	0	0	1.09763	0	0	0	0	0	2.37857	0	0	0	0	0	21.69093	3.36779	0	0	0	0	0.09538	0	23.60098	0	0	0
SRR9865476	0.54443	0	0	1.78019	0	0	0	0	33.30731	0	0	0	0	0	0	0.14223	0	2.99079	0	0	0	0	0	0.07019	0	0.01698	0	0	0	0	4.95745	0	0.91026	0.78457	0	29.96215	0	0	0	0	0	0	0	0	1.23462	0	0	0	0	0	0.15175	0	0	0	0	0	16.22992	1.94704	0	1.7391	0	0	0.90266	0	2.32834	0	0	0
SRR9865477	0	0.84563	0	0	0	0.80139	0	0.02675	0	0	0.47449	0	0	0	0	3.87718	0	0	0	0.00923	0	0.00645	0	0	0	1.34916	0	3.01666	0.26522	0	0.54204	0	0	0	0.44848	31.47127	31.53558	0	0	0	0	0	0	0	0	0	0	0.01579	0.29999	2.43212	5.46268	0	0	0	0	0	0	8.51104	0	0	0	0.58707	0.11952	0	0	7.90226	0	0
SRR9865478	0	4.47787	0	0	0	0.9212	0	0.01266	0	0	7.91084	0	0	0	0	1.78849	0	0	0	0	0	0	0	0	0	2.85536	0	2.61479	1.10878	0	0.22245	0	0	0	0.21254	31.56788	27.56543	0	0	0	0	0	0	0	0	0	0	0	0.93926	3.29399	5.91898	0	0	0	0	0	0	7.58279	0	0	0	0.37833	0.13505	0	0	0.49329	0	0
SRR9865479	0	0	0	0	0	0	0	0	31.60949	0	5.40303	0	0	0	0	0	0	0	0.77248	0	0	0	0	0	0	0	0	1.07466	0	0	0.94847	0	1.11044	0	0	1.81958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43064	0	0	0	0	0	3.05663	3.19451	0	0	0	0	0	0	46.59262	2.98746	0	0
SRR9865480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.96318	0	0	0	0	0	0	0.07106	0	0	0	0	0	28.47958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.66949	0	0	0	0	0	0	0	0	0	0	0.08712	11.72958	0	0	0	0	0
SRR9865481	0	0.00816	0	0	0	0	0	0	0	0	8.02134	0	0	0	0	11.57874	0	0	0	0	0	0	0	0	0	0.0669	0	13.19464	0.59149	0	15.0376	0	0	0	0	36.50522	0	0	0	0.00169	0	0	0	0	0	0	0	0	0	0	0.22762	0	0	0	0.09679	0	0	2.19124	0	0	0	0	3.09148	1.66329	0	7.7238	0	0
SRR9865483	0	0	0	0	0	0	0	0	0	0	1.03145	0	0	0	0	3.24819	0	0	0	0	0	0	0	0	0	0	0	76.48592	4.65967	0	0	0	0	1.44566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09583	5.17289	0	0	0.07175	0	0	0	0	0	0	0	0	0	0	0	7.78866	0	0
SRR9865484	0	0.01461	0	0	0	0	0	0	0	0	3.12787	0	0	0	0	25.10659	0	0	0	0	0	0	0	0	0	0	0	52.68309	3.73117	0	0	0	0	0.04118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04092	9.89868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3559	0	0
SRR9865485	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.06635	26.0285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11252	0	0	0	0	0	0	0	0	0.24173	0.20585	0	0	8.34025	0	0
SRR9865486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.58013	0.41987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.84709	1.15291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865488	0.2583	0	0	1.2447	0	0	0	0	9.4616	0	12.64338	0	0	0	0	1.80745	0	0.0259	2.73382	0	0	0	0	0	1.13948	0.12502	0	16.26848	0.06581	0	7.48708	1.01254	1.22174	0	0	30.9802	0.05857	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93963	0	0.03434	0	0	0	0	2.17687	0	0	0	0	0.23534	0	3.62894	6.45083	0	0
SRR9865489	0	0	0	0	0	0	0	0	0	0	7.7594	0.01618	0	0	0	35.077	0	0	0	0	0	0	0	0	0	0	0	1.77717	0.00418	0	11.58515	0	0	0.01833	0	35.18787	0	0	0	0	0	0	0	0	0	0	0	0.06379	0	0	3.79678	0	0	0	0	0	0	0	0	0	0	0	0.02302	0	0	4.69113	0	0
SRR9865490	0	0.15871	0	0	0	0.01408	0	0	0	0	0.4831	0.41827	0	0	0	51.11829	0	0	0	0	0	0	0	0	0	0	0	1.10393	0	0	26.14419	0	0	0.04051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19188	0	0	10.18971	0	0	0	0	0	0	0	0	0	0	0	0.03609	0	0	9.72901	0	0.37222
SRR9865491	0	0	0	6.53185	0	0	0	0	0	0	11.71138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.89995	0	0	0	0	46.47513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.38168	0	0	0	0	0	0	0	0	0	0
SRR9865492	0	0	0	0	0	0	0	0	0	0	14.04742	0	0	0	0	4.69253	0	0	0	0	0	0	0	0	0	0.23008	0	1.79572	0	0	10.73833	0	0	0.0176	0	62.89786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0701	0	0	0	0	0	0	0	0	0	0	0	0.00459	0	0	2.50578	0	0
SRR9865493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.55304	0	0	0	0	0	0	0	0	0	0	0	0	41.65549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.91834	0	0	0	0	0	0	0	0	0	0	8.87312	0	0	0	0	0	0
SRR9865494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.27457	0	0	0	0	0	0	0	0	0	0	0	0	35.57093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.63602	0	0	0	0	0	0	0	0	0	0	3.51848	0	0	0	0	0	0
SRR9865495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.36924	0	0	0	0	0	0	0	0	0	0	0	0	22.30314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.22484	0	0	0	0	0	0	0	0	0	0	0	0.10278	0	0	0	0	0
SRR9865496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.24414	0	0	0	0	0	0	0.0412	0	0	0	0	0	52.90052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.35758	0	0	0	0	0	0	0	0	0	0	0.41914	0.03742	0	0	0	0	0
SRR9865497	0	0.00982	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93899	0	0	0	0	0	0	0	0	0	0.39407	0	44.98274	2.47279	0	14.70266	0.11654	0	0	0	18.70229	0	0	0	0	0.69446	0.8732	0	0	0	0	0.8317	0	0	0	3.95781	0	0	0	0	0	0	9.2281	0	0	0	0	0.09484	0	0	0	0	0
SRR9865498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.86576	0	0	0	0	0	0	0	0	0	0	0	0	18.72153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09234	0.01853	0	0	16.28389	0	0
SRR9865500	0	0.07976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68561	0	0	0	0	0	0	0	0	0	0.31223	0	45.87141	1.10779	0	0	0	0	0	0	7.70406	0	0	0	0	0	0	0	0	0	0	0	0	0.1133	0.19716	1.21807	0	0	0	0	0	0	0	0	0	0	0	0	0	35.83088	6.87974	0	0
