Sample	Acinetobacter	Actinomyces	Aeriscardovia	Aeromonas	Anaerococcus	Anaerostipes	Anaerotruncus	Asaccharobacter	Atlantibacter	Atopobium	Bacteroides	Bifidobacterium	Blautia	Campylobacter	Candida	Citrobacter	Clostridioides	Clostridium	Collinsella	Coprobacillus	Corynebacterium	Cronobacter	Cutibacterium	Denitrobacterium	Dermabacter	Dialister	Eggerthella	Enorma	Enterobacter	Enterococcus	Enterorhabdus	Erysipelatoclostridium	Escherichia	Faecalibacterium	Finegoldia	Flavonifractor	Fusicatenibacter	Fusobacterium	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia	Intestinibacter	Klebsiella	Kluyvera	Lachnoclostridium	Lactobacillus	Lactococcus	Leclercia	Leuconostoc	Malassezia	Megasphaera	Mixta	Morganella	Morococcus	Mycoplasma	Negativicoccus	Neisseria	Pantoea	Parabacteroides	Paraclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Pluralibacter	Prevotella	Proteus	Pseudomonas	Rahnella	Ralstonia	Raoultella	Rhodococcus	Roseburia	Rothia	Ruminococcaceae_unclassified	Ruthenibacterium	Scardovia	Serratia	Staphylococcus	Stenotrophomonas	Streptococcus	Terrisporobacter	Ureaplasma	Varibaculum	Veillonella
68.01_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.97979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02021	0	0	0	0	0	0
68.01_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.79274	0	0	80.20726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68.01_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.57958	0	0	79.02898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39144
68.01_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45557	0	0	0	0	0	0.12064	19.43362	0	0	77.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9895
68.01_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.09796	0	0	66.79096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18282	0	0	0	0.92826
68.01_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14347	0	0	0	0	0	0.01119	8.5272	0	0	86.89279	0	0	0	0	0	0	0	0	0	0	0	3.00684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4185
68.01_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04958	7.25929	0	0	90.79218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89895
68.01_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01536	3.61253	0	0	87.32673	0	0	0	0	0	0	0	0	0	0	0	8.66388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03246	0	0	0	0	0	0.34904
68.01_64	0	0.13731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12181	5.73837	0	0	92.87728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08681	0	0	0	0	0	0	0	0	0	0	1.03843
68.01_68	0	0.18596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40623	10.77372	0	0	83.69447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14203	0	0	0.02316	0	0	0	0.12482	0	0	0	4.64959
68.01_72	0	0.36775	0	0	0	0	0	0	0	0.17883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38384	8.34208	0	0	72.78619	0	0	0	0	0	0	0	0	0	0	0	0.05317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07265	0	0	0.55891	0	0	0	2.14291	0	0	0	15.11368
68.01_76	0	0.12058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28061	10.84855	0	0	77.07312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01454	0	0	0	0	0	0	0.52197	0	0	0	10.12039
68.01_77	0	0.08394	0	0	0	0	0	0	0	0.01545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36815	8.19203	0	0	73.43064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01203	0	0	0	0	0	0	0.4272	0	0	0	14.51144
68.02_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.43758	0	0	10.69423	0	0	0	0	0	0	0	0	0	0	0	0.35349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42036	0	0.09434	0	0	0	0
68.02_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.64381	0	0	0	0	0	0	0	0	0	0	0	11.5382	0	0	18.73051	0	0	0	0	0	0	0	0	0	0	0	3.13429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30133	0	0	0	0	0	2.65186
68.02_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55634	0	0	82.34197	0	0	0	0	0	0	0	0	0	0	0	0.15489	0	0	0	0.09185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6059	0	7.24905	0	0	0	0
68.02_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.62556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.63051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80917	0	3.93477	0	0	0	0
68.02_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44203	35.67287	0	0	30.44883	0	0	0	0	0	0	0	0	0	0	0	32.38853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89484	0	0.1529	0	0	0	0
68.02_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.8254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.31469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85991	0	0	0	0
75.01_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.37061	0	0	0	0	0	0	0	0	0	0	0	1.16582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74237	0	0	0	0	0	0
75.01_23	0	0	0	0	0	0	0	0	0	0	0	15.76714	0	0	0	12.16461	0	1.9506	0	0	0	0	0.02376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1366	0	0	0.61413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.45	0	1.27542	0	0	0	4.61774
75.01_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.25874	0	14.82593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62207	0.23147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18348	0	0.03773	0	0	0	34.84059
75.01_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88028	0	7.34819	0	0	0	0	0	0	0	0	0	0	0	45.44764	0	0	31.22409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.08699	0	0	0	0	0	1.01282
75.01_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47585	0	0.00559	0	0	0	0	0	0	0	0	0	0	0.04476	0.49077	0	0	98.5645	0	0	0	0	0	0	0	0	0	0	0	0.15156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09977	0	0	0	0	0	0.16721
86.01_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.15543	0	0.60384	0	0	0	0
86.01_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.09501	0	0	0	0	0	0	0	0	0.65174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.19617	0	5.05709	0	0	0	0
86.01_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.79133	0	0	0	0	0	0	0	0	1.11057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.67561	0	2.42249	0	0	0	0
86.01_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.77802	0	0	0	0	0	0	0	0	0.48339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.55916	0	2.17943	0	0	0	0
86.01_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.94255	0	0	0	0	0	0	0	0	4.09147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.74862	0	6.21736	0	0	0	0
86.01_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.53328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.06042	0	1.4063	0	0	0	0
86.01_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56827	0	0	0	0	0	0	0	0	5.45064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.50071	0	2.48037	0	0	0	0
86.01_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03967	0.17499	0	0	0.21441	0	0	0	0	0	0	0	0	0	0	0	99.38447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18647	0	0	0	0	0	0
86.01_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.42217	0.00639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.7283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84314	0	0	0	0	0	0
86.01_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.65985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86.01_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.8768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.9324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02215	0	0.16865	0	0	0	0
87.01_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.49775	3.9407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09267	0	12.71597	0	0	0	13.75291
87.01_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38128	0	30.97826	3.71753	0	0	0	0	0	0	0	0	0.03646	0.02325	0	0	0	0	0.60048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67208	0	29.36851	0	0	0	29.22216
87.01_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8269	0	0	0	0	0	0	0	0	1.52711	0	55.7367	2.0986	0	0	0.01555	0	0	0	0	0	0.00215	0.14952	0	0	0	0	4.91371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93427	0	13.89758	0	0	0	16.89791
87.01_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0799	0	0	0	0	0	0	0	0	1.12884	0	47.07118	2.04513	0	0	0	0	0	0	0	0	0	0.11601	0	0	0	0	9.98145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51679	0	20.65447	0	0	0	13.40623
87.01_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32679	0	0	0	0	0	0	0	0	1.42584	0	45.90635	1.30795	0	0	0.02029	0	0	0	0	0	0	0.1201	0	0	0	0	14.10995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77788	0	23.86964	0	0	0	11.13519
87.01_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14562	0	0	0	0	0	0	0	0	1.00436	0	43.16013	1.8158	0	0	0	0	0	0	0	0	0	0.1118	0	0	0	0	10.68763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82049	0	25.56059	0	0	0	14.69358
87.01_50a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38366	0	0	0	0	0	0	0	0	1.41108	0	35.32518	2.30221	0	0	0.03911	0	0	0	0	0	0.00818	0.1595	0	0	0	0	6.60583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73346	0	36.90411	0	0	0	11.12766
87.01_50b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70942	0	0	0	0	0	0	0	0	1.86618	0	19.96201	3.81753	0	0	0	0	0	0	0	0	0.01261	0.18551	0	0	0	0	6.79479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13742	0	42.21962	0	0	0	19.2949
87.01_52	0	0	0	0	0	0	0	0.00253	0	0	0	0	0	0	0	0	0	1.27793	0	0	0	0	0.18328	9.00E-04	0	0	6.72963	0	19.39441	15.18569	0.0089	0	0	0	0	0	0	0	0	0.78766	0	0	0	0	13.77624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94978	0	31.69484	0	0	0	9.0082
87.01_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.18723	0	0	0	0	0	0	0	0	0	0	0.60716	4.75914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.91247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02827	0	0	0	0	0	2.50573
87.01_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.49677	0	0	0	0	0	0	0	0	0.25209	0	0.61995	6.14321	0	0	0	0	0	0	0	0	0	0.01259	0	0	0	0	66.0756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0575	0	0.17095	0	0	0	9.17134
87.01_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07452	0	0	0	0	0	0	0	0	2.55367	0	17.73184	6.40072	0	0	0.03239	0	0	0	0	0	0	0.24371	0	0	0	0	37.62577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02209	0	19.41487	0	0	0	12.90042
87.01_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4434	0	0	0	0	0	0	0	0	0.52143	0	16.43821	4.40587	0	0	0.01271	0	0	0	0	0	0	0.04966	0	0	0	0	43.5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04857	0	26.18405	0	0	0	3.3742
90.01_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96253	0	0	0	0	0	0	4.9415	0	0	0.02652	0	0	0.16189	49.70971	0	0	0	0	0.06727	0	0	0	0	0	0	0	0	0	33.94984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86617	9.13733	0	0.17726	0	0	0	0
90.01_36	0	0.03566	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12579	0	0	0	0	0	0	12.06121	0	0	1.048	0	0	0	3.68103	0	0	0	0	0.2964	0	0	0	0.00663	0	0	0.22476	0	0	56.18343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766	0	0	0	0	0	1.21422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86651	0	9.48653	0	0	0.0139	10.74827
90.01_40	0	0.89158	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95476	0	0	0	0	0	0	4.10709	0	0	0.43222	0	0	0	10.29317	0	0	0	0	0.00552	0	0	0	0	0	0	0.00439	0	0	51.08192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27775	0	2.4281	0	0	0	25.03283
90.01_47	0	0.06547	0	0	0	0	0	0	0	0	0	0.31654	0	0	0	0.17457	0	0	0	0	0.01976	0	2.82388	0	0	0.35017	0	0	0	13.2424	0	0	0	0	0.10232	0	0	0	0	0	0	0	0	0	50.80864	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01977	0	0	0	0	0	7.21773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85015	0	0.68415	0	0	0.01501	23.30945
90.01_48	0	0.0285	0	0	0	0	0	0	0	0	0	1.01218	0	0	0	0.11799	0	0	0	0	0.00988	0	1.38689	0	0	0.20566	0	0	0	8.09555	0	0	0	0	0.09239	0	0	0	0	0	0	0	0	0	55.45015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32222	0	0	0	0	0	3.53944	0	0	0	0	0	0	0	0	0	0.01269	0	0	0	0	0.51002	0	3.51042	0	0	0	25.706
90.01_53	0	0.04741	0.00647	0	0	0	0	0	0	0	0	8.81585	0	0	0	0.91935	0	0	0	0	0	0	10.69222	0	0	0.0603	0	0	0	4.71818	0	0	0	0	0.05457	0	0	0	0	0	0	0	0	0	65.79724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132	7.16272
90.01_55	0	0.00835	0	0	0	0	0	0	0	0	0	12.75522	0	0	0	2.56671	0	0	0	0	0	0	9.20624	0	0	0	0	0	0	16.0916	0	0	0.01232	0	0.02221	0	0	0	0	0	0	0	0	0	38.25808	0.00283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08998	0	0	0	16.84105
90.01_63	0	0	0	0	0	0	0	0	0	0	0	1.06879	0	0	0	84.54065	0.06945	0	0	0	0	0	0.18762	0	0	0	0	0	0.02892	3.20167	0	0	0.03663	0	0	0	0	0	0	0	0	0	0	0	7.84167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94247	0	0.08214	0	0	0	0
96.01_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
96.01_26	0	0	0	0	0.83839	0	0	0	0	0	0	0	0	0	0	0	1.85538	0	0	0	0.22226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.92532	0	0.0936	0	0	0	0
96.01_27a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.6369	0	0.21319	0	0	0	0
96.01_27b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.48951	0	0.13309	0	0	0	0
96.01_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3145	0	0	0	0.08329	0	0	0	0.44649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.9045	0	0.1788	0	0	0	0
96.01_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41022	0	0	0	0	0	0	0	0.66988	0	0	0	0.03449	0	0	0	0	0	0	0	0	0	0.05952	0	0	0	0	0	1.62981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.07895	0	0.11714	0	0	0	0
96.01_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3898	0	0	0	0	0	0.05241	0	0	0	0	0	0	83.7896	0	0	0	0.17641	0	0	0	0	0	0	0	0	0	0	0	7.44943	0.24408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53349	0	0.85366	0	0	0	1.51112
96.01_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38847	2.26053	0	0	0	0	0	0	0	0	0	0	0	0.58522	0	0	0	6.42973	0	0	0	0	0	0	0	0	0	0	0	73.39122	0	0	0.65531	0	0	0	0	0	0	0	0	0	0.1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64613	0	0.53897	0	0	0	14.95332
97.01_34.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.5642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4358	0	0	0	0
97.01_41.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08774	0	0	0.04896	0	0	0	0	0	0	0	0	0	0	0	99.8633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97.01_88.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.18219	0	0	3.29565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
